pub_date,text,sentiment,sentiment_score
2023-03-29 14:23:05+00:00,"More than 1,000 tech leaders, researchers and others signed an open letter urging a moratorium on the development of the most powerful artificial intelligence systems. More than 1,000 technology leaders and researchers, including Elon Musk, have urged artificial intelligence labs to pause development of the most advanced systems, warning in an open letter that A.I. tools present “profound risks to society and humanity.” More than 1,000 tech leaders, researchers and others signed an open letter urging a moratorium on the development of the most powerful artificial intelligence systems. {'main': 'Elon Musk and Others Call for Pause on A.I., Citing ‘Profound Risks to Society’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tech Leaders Urge a Pause in A.I., Citing ‘Profound Risks to Society’', 'name': None, 'seo': None, 'sub': None}",neutral,0.62480843
2023-03-29 15:21:09+00:00,"You read <a href=""https://www.nytimes.com/2023/03/29/technology/ai-chatbots-hallucinations.html"">Part 3 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/29/technology/ai-chatbots-hallucinations.html"">Part 3 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/29/technology/ai-chatbots-hallucinations.html"">Part 3 of our weeklong series on artificial intelligence.</a> Now test your knowledge. {'main': 'Quiz: What Makes A.I. Chatbots Go Wrong?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5977504
2023-03-30 15:02:06+00:00,"You read <a href=""https://www.nytimes.com/2023/03/30/technology/ai-chatbot-chatgpt-uses-work-life.html"">Part 4 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/30/technology/ai-chatbot-chatgpt-uses-work-life.html"">Part 4 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/30/technology/ai-chatbot-chatgpt-uses-work-life.html"">Part 4 of our weeklong series on artificial intelligence.</a> Now test your knowledge. {'main': 'Quiz: How Should I Use A.I. Chatbots Like ChatGPT?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.65762687
2023-03-30 15:23:07+00:00,"In the Middle East, artificial intelligence and other emerging technologies have become part of everyday policing. A brain wave reader that can detect lies. Miniaturized cameras that sit inside vape pens and disposable coffee cups. Massive video cameras that zoom in more than a kilometer to capture faces and license plates. In the Middle East, artificial intelligence and other emerging technologies have become part of everyday policing. {'main': 'A.I., Brain Scans and Cameras: The Spread of Police Surveillance Tech', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.643452
2023-03-31 14:24:35+00:00,"You read <a href=""https://www.nytimes.com/2023/03/31/technology/ai-chatbots-benefits-dangers.html"">Part 5 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/31/technology/ai-chatbots-benefits-dangers.html"">Part 5 of our weeklong series on artificial intelligence.</a> Now test your knowledge. You read <a href=""https://www.nytimes.com/2023/03/31/technology/ai-chatbots-benefits-dangers.html"">Part 5 of our weeklong series on artificial intelligence.</a> Now test your knowledge. {'main': 'Quiz: What’s the Future for A.I.?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.63888466
2023-03-31 15:02:43+00:00,"Where we’re heading tomorrow, next year and beyond. In today’s A.I. newsletter, the last in our five-part series, I look at where artificial intelligence may be headed in the years to come.  Where we’re heading tomorrow, next year and beyond. {'main': 'What’s the Future for A.I.?', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.8254888
2023-03-31 16:02:02+00:00,"The action by Italy’s data protection agency is the first known instance of the chatbot being blocked by a Western country. The artificial intelligence tool ChatGPT was temporarily banned in Italy on Friday, the first known instance of the chatbot being blocked by a Western government as a result of privacy concerns. The action by Italy’s data protection agency is the first known instance of the chatbot being blocked by a Western country. {'main': 'ChatGPT Faces Ban in Italy Over Privacy Concerns', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",negative,0.63240606
2023-04-02 14:08:21+00:00,"Readers respond to a column by Zeynep Tufekci about the efficacy of masks. Also: Dealing with artificial intelligence. To the Editor: Readers respond to a column by Zeynep Tufekci about the efficacy of masks. Also: Dealing with artificial intelligence. {'main': 'Interpreting the Science of Masking', 'kicker': 'letters', 'content_kicker': None, 'print_headline': 'Interpreting the Science of Masking', 'name': None, 'seo': None, 'sub': None}",neutral,0.72952294
2023-04-04 18:55:22+00:00,"A glamorous technology delivered surprisingly small benefits. In my last newsletter I wrote about the possible economic implications of artificial intelligence, arguing that while they might be large, history suggests that they will take longer to materialize than many people expect. A glamorous technology delivered surprisingly small benefits. {'main': 'The Internet Was an Economic Disappointment', 'kicker': 'Paul Krugman', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",positive,0.599998
2023-04-04 23:57:32+00:00,"The White House hopes the chaos of Donald Trump’s legal challenges will reinforce the reasons voters turned to President Biden in 2020. WASHINGTON — The president of the United States spent four minutes on Tuesday talking to the American public about the possibilities and dangers of artificial intelligence. No, not that president. The one who actually occupies the Oval Office.  The White House hopes the chaos of Donald Trump’s legal challenges will reinforce the reasons voters turned to President Biden in 2020. {'main': 'Biden Has the Oval Office. But Trump Has Center Stage.', 'kicker': 'Washington Memo', 'content_kicker': None, 'print_headline': 'Even as Biden Has Oval Office, Predecessor Has the Spotlight', 'name': None, 'seo': None, 'sub': None}",neutral,0.5169776
2023-04-05 19:00:07+00:00,"Some technologists make a convincing case. Democracy isn’t working very well these days, and artificial intelligence is scaring the daylights out of people. Some creative people are looking at those two problems and envisioning a solution: Democracy fixes A.I., and A.I. fixes democracy. Some technologists make a convincing case. {'main': 'Can A.I. and Democracy Fix Each Other?', 'kicker': 'Peter Coy', 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.49640894
2023-04-07 09:00:13+00:00,"How do you make sense of all the different philosophical camps surrounding A.I.? The New York Times Opinion columnist Ezra Klein has spent years talking to artificial intelligence researchers. Many of them feel the prospect of A.I. discovery is too sweet to ignore, regardless of the technology’s risks. How do you make sense of all the different philosophical camps surrounding A.I.? {'main': 'A.I. Vibe Check With Ezra Klein, and Kevin Tries Phone Positivity', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5442903
2023-04-07 09:00:23+00:00,"Ezra Klein answers listener questions about how A.I. might change our lives — or not. Typically when we put out a call for audience questions, there’s no single topic that dominates. This time was different. The questions we received were overwhelmingly focused on artificial intelligence: Do A.I. systems pose an existential threat to humanity? Will robots take our jobs? How could these machines potentially make our lives — and the lives of our children — better? Ezra Klein answers listener questions about how A.I. might change our lives — or not. {'main': 'Why A.I. Might Not Take Your Job or Supercharge the Economy', 'kicker': None, 'content_kicker': None, 'print_headline': '', 'name': None, 'seo': None, 'sub': None}",neutral,0.5830324
